Setting,MSE,MAE
lt_ETTh1_720_96iTransformer_iTransformer_ETTh1_ftM_sl720_ll168_pl96_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.38507840037345886,0.41811850666999817
lt_ETTh1_720_192iTransformer_iTransformer_ETTh1_ftM_sl720_ll168_pl192_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.41823235154151917,0.43871641159057617
lt_ETTh1_720_336iTransformer_iTransformer_ETTh1_ftM_sl720_ll168_pl336_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.4464966356754303,0.4552539885044098
lt_ETTh1_720_720iTransformer_iTransformer_ETTh1_ftM_sl720_ll168_pl720_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.5445989966392517,0.524139940738678
lt_ETTh2_720_96iTransformer_iTransformer_ETTh2_ftM_sl720_ll168_pl96_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.3124910891056061,0.36783701181411743
lt_ETTh2_720_192iTransformer_iTransformer_ETTh2_ftM_sl720_ll168_pl192_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.36503028869628906,0.4032028317451477
lt_ETTh2_720_336iTransformer_iTransformer_ETTh2_ftM_sl720_ll168_pl336_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.40348759293556213,0.4345778822898865
lt_ETTh2_720_720iTransformer_iTransformer_ETTh2_ftM_sl720_ll168_pl720_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.4333376884460449,0.4589514434337616
lt_ETTm1_720_96iTransformer_iTransformer_ETTm1_ftM_sl720_ll168_pl96_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.31327876448631287,0.36770370602607727
lt_ETTm1_720_192iTransformer_iTransformer_ETTm1_ftM_sl720_ll168_pl192_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.3509508967399597,0.38807037472724915
lt_ETTm1_720_336iTransformer_iTransformer_ETTm1_ftM_sl720_ll168_pl336_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.3885369300842285,0.41126933693885803
lt_ETTm1_720_720iTransformer_iTransformer_ETTm1_ftM_sl720_ll168_pl720_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.5021464228630066,0.4706707000732422
lt_ETTm2_720_96iTransformer_iTransformer_ETTm2_ftM_sl720_ll168_pl96_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.1754225790500641,0.26743102073669434
lt_ETTm2_720_192iTransformer_iTransformer_ETTm2_ftM_sl720_ll168_pl192_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.24840427935123444,0.31844818592071533
lt_ETTm2_720_336iTransformer_iTransformer_ETTm2_ftM_sl720_ll168_pl336_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.2914985418319702,0.34575891494750977
lt_ETTm2_720_720iTransformer_iTransformer_ETTm2_ftM_sl720_ll168_pl720_dm128_nh8_el2_dl1_df128_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.1_0,0.3879701495170593,0.4108012914657593
lt_electricity_720_96iTransformer_iTransformer_custom_ftM_sl720_ll168_pl96_dm512_nh8_el3_dl1_df512_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.3_0,0.12881332635879517,0.22572126984596252
lt_electricity_720_192iTransformer_iTransformer_custom_ftM_sl720_ll168_pl192_dm512_nh8_el3_dl1_df512_fc3_ebtimeF_dtTrue_Exp_tn1_stl0.001_um1_al0.3_0,0.14891090989112854,0.24617764353752136
